curr_epoch train_cost train_ler val_cost val_ler
82 29.89598407745362 0.14785221591591835 3.6689978 0.5
83 29.409902191162107 0.17950075268745422 1.8237772 0.34375
84 44.15669040679932 0.1482321843504906 4.4603233 0.59375
85 52.48804569244385 0.15048068910837173 2.9562101 0.59375
86 31.718847465515136 0.13911545202136041 4.171512 0.84375
87 23.847830200195315 0.12839759066700937 2.2428854 0.53125
88 22.07677974700928 0.14841030314564704 2.0471842 0.40625
89 20.3388970375061 0.12176542878150941 2.2327085 0.21875
90 50.6900712966919 0.12824040204286574 2.828371 0.59375
91 23.667210960388186 0.1354830503463745 3.7564437 0.78125
92 21.797826385498045 0.12019247934222221 1.8942758 0.375
93 22.09585332870483 0.11942810043692588 2.0605536 0.5
94 18.45200290679932 0.12481860816478729 2.6722436 0.5625
95 20.064627170562744 0.10786526128649711 2.3608499 0.34375
96 19.58808288574219 0.11422878503799438 2.1853795 0.46875
97 18.131923580169676 0.10000127702951431 1.5253689 0.28125
98 17.222666358947755 0.10309465974569319 1.6663945 0.375
99 29.936921119689938 0.11471515148878099 2.1525474 0.53125
100 30.847990036010742 0.12102596759796141 5.10361 0.5
101 24.612756347656248 0.11139790266752242 2.1339161 0.21875
102 30.213632392883305 0.10970170721411704 1.930162 0.28125
103 30.39987525939941 0.1179012879729271 2.020526 0.4375
104 65.00569763183594 0.1334521397948265 2.647924 0.53125
105 22.238421440124515 0.12494132891297342 2.6054695 0.4375
106 21.710512733459474 0.10819855406880378 1.3910469 0.375
107 25.377974700927734 0.12103018462657929 2.5145931 0.25
108 36.7716745376587 0.13073305040597916 2.8040812 0.4375
109 24.276441478729247 0.1205836832523346 1.8610079 0.40625
110 18.53911762237549 0.09104230403900146 2.0134451 0.40625
111 22.319617080688477 0.11029604598879814 2.1878834 0.34375
112 18.537295722961428 0.10897790417075155 1.8820157 0.34375
113 19.591166019439697 0.09719374850392341 3.3936524 0.625
114 19.800861263275145 0.10076005160808565 2.232377 0.34375
115 16.325727367401125 0.10162514224648475 2.3528452 0.53125
116 16.03689832687378 0.08879738785326483 1.6097157 0.46875
117 18.238497257232666 0.09413488879799842 2.306249 0.46875
118 34.558130455017086 0.09678782224655151 3.8151088 0.78125
119 19.06892204284668 0.10145184509456158 2.8272793 0.6875
120 28.962114715576174 0.12339708507061004 1.9648274 0.59375
121 20.460705757141117 0.11112992018461226 2.9801009 0.5625
122 17.98408660888672 0.09485300928354265 2.7637076 0.6875
123 27.51115617752075 0.09521832019090652 3.9239821 0.65625
124 23.28429183959961 0.08918249383568765 2.4730117 0.34375
125 38.196969604492196 0.14663946479558945 2.5399632 0.5
126 21.31449956893921 0.10477940924465656 2.2491906 0.71875
127 15.208681058883666 0.09707890152931214 1.9432895 0.46875
128 14.919949626922605 0.07612739726901054 2.3944674 0.5625
129 13.687420845031738 0.07064308598637581 1.8917785 0.34375
130 14.13778247833252 0.07587839588522911 2.3973546 0.78125
131 14.215769100189211 0.07223708890378475 1.3678566 0.5
132 14.884795188903809 0.0906686905771494 1.6032233 0.25
133 14.38033151626587 0.09517856910824776 2.3339062 0.53125
134 16.153235149383544 0.08013123348355293 2.8215213 0.65625
135 13.081354331970216 0.07922380976378916 1.8857735 0.46875
136 14.566441822052 0.07941754013299943 1.8731657 0.46875
137 12.284487056732177 0.07146922089159488 2.5042007 0.5625
138 13.835522937774659 0.07321939691901208 3.112691 0.5
139 10.994755458831788 0.07143051698803901 1.3668506 0.40625
140 35.73284759521484 0.08615698292851448 2.0645103 0.25
141 18.860644626617432 0.08857615292072296 2.0354548 0.28125
142 12.896175479888917 0.08239359669387342 1.8648939 0.375
143 13.011568260192869 0.0803989727050066 1.9748893 0.53125
144 13.969510936737061 0.07416496053338051 1.9948733 0.46875
145 13.20697407722473 0.07601755484938622 3.3873339 0.71875
146 25.737244033813475 0.07224931381642818 2.0678053 0.34375
147 13.447298240661622 0.07186253406107426 1.5178895 0.4375
148 13.605326080322264 0.08478046022355556 2.2696562 0.5625
149 23.74220094680786 0.07118592932820321 2.7085412 0.6875
150 15.082273960113524 0.06935816667973994 1.492543 0.4375
151 13.509791851043701 0.07545289807021618 1.8745406 0.53125
152 21.709292507171625 0.06498817764222622 1.6959846 0.5625
153 22.39616346359253 0.08048330061137675 1.5953146 0.3125
154 11.13249182701111 0.05813820362091064 1.5531079 0.5
155 29.51253499984741 0.07139107622206212 1.49388 0.40625
156 29.553956890106196 0.08714336454868316 2.4963078 0.46875
157 13.876498317718506 0.06512239426374436 2.3517041 0.40625
158 12.736226463317871 0.057305123656988144 2.324014 0.65625
159 11.789455223083495 0.0734624721109867 1.6114944 0.40625
160 24.826367568969726 0.1339097760617733 1.6888491 0.5
161 42.63618907928467 0.08663106672465802 1.6857028 0.3125
162 13.856305503845215 0.07129065394401551 2.519497 0.5625
163 13.91298666000366 0.08293684273958206 1.3299748 0.28125
164 11.554384136199953 0.0645222831517458 1.5487278 0.3125
165 9.891949892044067 0.07035140022635461 2.0779874 0.46875
166 12.848689031600953 0.06197055988013744 1.6178865 0.5
167 13.101485252380371 0.07100333571434021 1.0783739 0.25
168 23.88458271026612 0.060963008552789695 1.683477 0.375
169 26.467444086074828 0.07606886960566042 2.4897563 0.5
170 12.103699684143068 0.07047317735850811 1.373431 0.25
171 21.796145248413087 0.06711740382015706 1.7259082 0.21875
172 20.942829990386965 0.07076979354023932 1.7265803 0.34375
173 11.652351474761964 0.056565564870834355 1.6849363 0.4375
174 10.252629661560057 0.05221994519233703 1.728517 0.46875
175 9.807055139541626 0.05921395309269428 1.972134 0.53125
176 24.029341411590575 0.05204107910394669 2.7973824 0.59375
177 12.752368688583374 0.0671903870999813 2.1606479 0.5
178 21.793138551712033 0.07201170958578586 1.8183043 0.34375
179 9.58009147644043 0.05275400280952454 1.3128214 0.4375
180 11.648917961120604 0.05684495046734809 1.8022485 0.40625
181 9.952445077896119 0.05867460500448943 1.4817424 0.46875
182 9.009465646743774 0.05090552158653736 1.7931583 0.40625
183 8.924982738494874 0.0511583086103201 1.0729026 0.28125
184 16.859020042419434 0.0874316643923521 1.9782832 0.625
185 24.467036056518552 0.07117689214646815 2.159389 0.375
186 21.647442054748534 0.07277590669691562 1.1750677 0.28125
187 14.248152589797975 0.0634536348283291 1.8352157 0.375
188 23.230466127395626 0.060616522654891015 1.9475744 0.65625
189 26.503512954711912 0.06001276150345802 1.947323 0.4375
190 9.702953243255614 0.0538035711273551 1.334798 0.34375
191 14.096959257125855 0.06306312121450901 1.6172112 0.375
192 10.255979776382446 0.06384537480771542 3.7441525 0.5
193 13.12858142852783 0.05624601058661937 2.3717916 0.71875
194 8.540767574310303 0.06638656742870809 2.449326 0.875
195 20.55910587310791 0.06431565247476101 1.1770904 0.3125
196 16.455752849578857 0.05373106747865677 0.9998389 0.25
197 10.556897354125976 0.04663272723555565 1.8319224 0.5625
198 34.17810559272766 0.06555110923945903 1.7216787 0.59375
199 9.626262521743774 0.0485365103930235 1.9811461 0.59375
200 12.22047472000122 0.06093859672546386 1.8282671 0.53125
201 15.135637950897218 0.065149487555027 2.6657567 0.625
202 11.2176007270813 0.051966839842498294 2.459951 0.75
203 7.371419525146484 0.04646839704364538 1.8513669 0.46875
204 9.163975095748903 0.06899202987551689 1.4569788 0.46875
205 8.250146579742431 0.04786867517977953 1.341058 0.375
206 13.25288724899292 0.04979449734091759 2.2910042 0.375
207 11.153072881698607 0.054583095014095306 1.888183 0.46875
208 7.951293134689331 0.04629061333835126 1.6779993 0.46875
209 8.294945573806762 0.060528678447008134 2.490148 0.6875
210 7.960097694396972 0.04602999798953533 1.7629166 0.5
211 11.015639114379882 0.05153461843729019 2.1468844 0.59375
212 22.92573518753052 0.04591180570423604 2.609354 0.46875
213 16.071537971496582 0.049681702628731735 0.95184034 0.1875
214 18.702572870254517 0.04609923735260963 1.121701 0.3125
215 11.717656803131105 0.04728578552603721 2.2146955 0.875
216 8.8545072555542 0.052652761340141296 2.7513418 0.59375
217 8.868103981018066 0.05883181281387805 1.9399128 0.71875
218 8.400920343399047 0.04709057975560427 1.2836461 0.21875
219 9.146459865570067 0.045639976486563684 2.2917082 0.4375
220 10.110456132888794 0.04705003425478936 1.9104869 0.4375
221 11.250487089157104 0.058227946236729625 1.5828989 0.28125
222 10.812502622604368 0.048939087614417086 2.0366664 0.34375
223 23.367648553848266 0.04221662990748882 1.6340823 0.40625
224 9.699366378784179 0.059262795746326445 1.8926682 0.46875
225 13.587860107421875 0.044475473277270784 1.7959936 0.375
226 8.177416753768922 0.037865019589662555 1.9884899 0.5625
227 10.87310643196106 0.05093991104513407 0.9525895 0.34375
228 7.366491746902465 0.045083432644605646 1.2242779 0.375
229 7.59905800819397 0.04975857231765985 0.98643893 0.28125
230 7.221982765197754 0.032362152077257636 2.0149522 0.46875
231 14.537608909606933 0.06137579679489136 1.7210623 0.4375
232 9.0386549949646 0.048091119900345806 1.8593168 0.5
233 14.437716913223268 0.04811839032918215 2.3694696 0.5
234 12.76008291244507 0.06203051283955574 1.4026787 0.40625
235 8.295207023620605 0.0509422505274415 3.9637575 1.03125
236 9.173805522918702 0.04689678344875573 1.8053615 0.46875
237 10.394461131095888 0.04742514304816722 1.6985564 0.375
238 19.249441862106323 0.06920706667006016 1.8535333 0.625
239 10.494417953491212 0.05595824681222439 3.9240274 0.75
240 15.364374685287476 0.05218136459589005 4.397794 0.96875
241 29.692932653427125 0.07206184230744837 2.1213145 0.53125
242 9.498206186294555 0.04859908204525709 1.9890153 0.65625
243 32.62426629066467 0.056178245693445206 1.4522203 0.46875
244 11.052819728851318 0.06504148691892622 1.5802758 0.5
245 8.836224651336671 0.047193104214966294 2.7036386 0.75
246 9.079013776779176 0.054736636392772195 0.9954494 0.09375
247 7.173636150360108 0.040447067469358444 1.647614 0.4375
248 7.43821702003479 0.04323710594326258 2.0240965 0.46875
249 7.7956976890563965 0.03505045203492045 2.052987 0.5
250 17.5758376121521 0.036349463090300564 2.1288958 0.75
251 16.245668697357175 0.04956326894462108 1.3038478 0.3125
252 17.244672822952268 0.04933377336710692 0.7841873 0.28125
253 7.387750148773193 0.04838674440979957 1.3816898 0.46875
254 7.61772882938385 0.05313152726739645 0.9990049 0.25
255 11.310698223114015 0.03953911550343036 1.8025675 0.53125
256 10.286478424072266 0.04644785970449448 0.96917844 0.15625
257 21.95685286521912 0.049851194210350516 1.5395722 0.25
258 7.916300582885742 0.04406838472932577 1.0253267 0.28125
259 15.441470003128051 0.03545174207538366 1.9348365 0.59375
260 12.125604581832885 0.03785903640091419 1.9376178 0.4375
261 14.004688024520876 0.04231870006769896 1.4264812 0.46875
262 18.512032985687256 0.08390325345098971 1.6025896 0.28125
263 11.833791589736938 0.0623876554891467 1.1248133 0.40625
264 14.376032114028932 0.05374982580542564 0.70282507 0.21875
265 8.477519035339355 0.03491768343374133 1.198886 0.46875
266 6.862312746047974 0.04043813161551952 2.4204702 0.5
267 6.166345977783203 0.047037801332771786 0.7772348 0.1875
268 9.923796367645263 0.03279156945645809 1.5579988 0.25
269 5.877721738815309 0.03330214004963636 1.1074147 0.4375
270 6.156375241279602 0.02796861892566085 3.6665678 0.53125
271 6.363476777076722 0.0375349972397089 0.89840496 0.28125
272 16.02055206298828 0.040757941827178 3.166761 0.65625
273 8.393056964874269 0.035498855821788314 0.9051654 0.25
274 12.040548753738403 0.05046870987862348 2.7707605 0.625
275 7.743725776672363 0.044245834648609164 3.8487575 0.875
276 13.038494682312011 0.047998054511845106 0.81539583 0.375
277 7.254534602165222 0.03606798816472292 4.4661636 0.625
278 5.954080152511597 0.029445787798613312 1.1237116 0.34375
279 15.948448801040648 0.04865821916610002 1.0057981 0.25
280 6.6702720642089846 0.04424144737422467 1.4979223 0.46875
281 13.413305568695067 0.03610810562968254 1.4529982 0.46875
282 16.856640434265138 0.04902736451476812 1.3549047 0.34375
283 6.555681300163269 0.03344514016062022 2.5011568 0.625
284 9.522414970397948 0.031779822148382667 2.7091038 0.46875
285 7.279355478286743 0.03360044807195663 2.845764 0.375
286 5.951012682914733 0.031173833645880222 2.2168703 0.71875
287 5.299910831451416 0.033249146118760106 3.6236582 0.34375
288 6.470635414123535 0.02827121987938881 2.1255534 0.5
289 7.826610660552978 0.03359089307487011 1.2981205 0.40625
290 5.8791907787322994 0.04204762205481529 1.3101492 0.53125
291 5.9717978000640874 0.03282616995275021 1.1316655 0.40625
292 5.709286880493164 0.026799092441797255 1.691683 0.21875
293 7.262075853347778 0.030283754505217073 2.735403 1.0
294 3.9238329410552977 0.026412479393184186 2.1878545 0.375
295 6.106778335571288 0.0292484262958169 1.8690006 0.5
296 6.115060377120972 0.030862757377326487 1.8255107 0.3125
297 8.396451210975645 0.03587026698514819 1.2830707 0.28125
298 5.3886031866073605 0.029891962185502052 1.6010336 0.34375
299 9.243273258209227 0.04883493445813656 0.78435206 0.09375
300 6.630627703666686 0.029664620384573938 1.0449936 0.3125
301 11.697892475128175 0.03265033373609185 1.241036 0.21875
302 4.792236995697022 0.026130449026823044 0.69403017 0.15625
303 5.6550682306289675 0.029381498508155347 1.3575354 0.4375
304 15.692068672180175 0.02998574813827872 1.4810541 0.53125
305 12.140887856483458 0.06021670829504729 2.439186 0.59375
306 6.521820974349976 0.039732725173234944 3.557146 0.75
307 22.58776612281799 0.03986138114705682 2.07573 0.53125
308 8.956326436996461 0.0393000591546297 1.6361923 0.40625
309 4.844485282897949 0.03248999919742346 1.2569525 0.40625
310 7.846291613578796 0.028091392107307912 1.3781822 0.21875
311 5.436729860305785 0.029465599916875362 1.7526467 0.53125
312 5.769157028198243 0.03338140770792961 1.4786756 0.5625
313 5.63231601715088 0.03085906412452459 0.6501136 0.1875
314 4.910607028007508 0.037484285049140455 2.5983195 0.5625
315 5.549474525451659 0.03850546944886445 1.2692637 0.34375
316 11.134437084197998 0.040905818529427054 2.0074134 0.53125
317 11.928351879119873 0.04649752238765359 1.8990417 0.4375
318 9.820048332214355 0.03236364331096411 1.7469511 0.5
319 10.793259835243225 0.039194569084793324 3.3406906 0.78125
320 3.6010934829711916 0.028629515320062637 3.140915 0.71875
321 4.374768090248108 0.029086995124816894 0.7771291 0.1875
322 12.518868088722227 0.0273547064512968 1.2761068 0.3125
323 13.496741700172423 0.04389469511806964 2.065847 0.53125
324 6.0833428382873524 0.031388653069734575 1.7647971 0.3125
325 5.860664248466493 0.036413132771849634 1.8726372 0.5
326 10.508026027679442 0.05041387639939785 1.4874911 0.28125
327 6.752301645278931 0.03509928025305271 0.5878744 0.15625
328 5.400492560863494 0.029683598503470424 1.3659611 0.40625
329 11.214881968498231 0.03142833895981312 2.2240381 0.3125
330 5.580091905593871 0.03174015805125237 1.428026 0.46875
331 5.764352369308472 0.04237035997211934 1.2996148 0.46875
332 6.497152161598205 0.03536093253642321 1.1992025 0.40625
333 5.8733955144882195 0.034940626658499244 1.2351491 0.5
334 5.408333134651184 0.026524563133716587 1.194742 0.3125
335 5.662234330177308 0.04238921627402306 0.7969637 0.4375
336 5.664887356758118 0.03187315277755261 2.2320235 0.4375
337 4.978549623489381 0.025973192788660525 1.1135957 0.40625
338 12.886230707168579 0.028016192093491557 1.8259703 0.5625
339 9.7066086769104 0.03469441346824169 0.8932119 0.40625
340 4.739224290847778 0.02584852557629347 2.2959871 0.4375
341 7.772723770141601 0.03002124559134245 1.714832 0.40625
342 6.998679685592651 0.026067297253757716 2.646224 0.53125
343 3.5256957530975344 0.021332341153174637 1.9002808 0.5
344 9.62087284326553 0.02443960309028625 2.7440622 0.40625
345 6.592928338050843 0.030281436443328855 2.621568 0.59375
346 3.7098709583282474 0.01985053736716509 1.0920589 0.28125
347 3.834565329551697 0.02716028317809105 0.7604815 0.21875
348 3.1525689244270327 0.021221217326819895 1.3540876 0.34375
349 8.46790988445282 0.023165210708975793 1.3465815 0.3125
350 9.999518251419065 0.02429413767531514 1.0629132 0.125
351 4.518034887313843 0.025923265516757967 1.2311958 0.40625
352 4.384770226478577 0.028472561575472354 1.5863187 0.53125
353 8.981596076488493 0.03766793264076115 1.5648897 0.46875
354 13.918997740745544 0.05079255588352681 2.2067916 0.59375
355 8.68153443336487 0.048523781634867195 2.2708285 0.34375
356 17.77397058010101 0.035913246870040896 1.0911525 0.125
357 11.002448081970213 0.037990292906761175 0.85314655 0.4375
358 5.84210684299469 0.03347490821033716 2.232483 0.9375
359 4.873851609230041 0.03341945800930261 1.7726622 0.5625
360 4.490850257873536 0.03389506922103465 0.8948991 0.34375
361 5.774892544746399 0.02606026814319193 0.68528795 0.28125
362 10.510153794288634 0.040986763406544925 1.9354806 0.375
363 4.280609226226807 0.028878147527575494 0.96550536 0.28125
364 4.145619535446167 0.03770461939275265 0.7916349 0.125
365 5.5192977666854866 0.03357772137969732 1.2991035 0.21875
366 9.118308329582215 0.034109903313219544 1.5253011 0.25
367 8.39979829788208 0.03465248011052608 2.3685088 0.75
368 4.126473307609558 0.022001282311975956 1.1440678 0.28125
369 3.6531268119812013 0.025426130462437867 1.7782254 0.46875
370 3.4348714709281922 0.017898630956187846 2.161123 0.65625
371 3.3742782115936283 0.024683106318116186 2.248529 0.59375
372 21.135334634780882 0.03134403182193637 0.7305714 0.15625
373 10.47236716747284 0.02633630819618702 1.4914744 0.40625
374 4.9893132686614985 0.028653671778738496 2.5049775 0.53125
375 5.311406087875366 0.02402649987488985 0.85784113 0.21875
376 5.740513217449188 0.041438013035804036 1.1891375 0.3125
377 16.59673480987549 0.031130490452051168 0.74781704 0.09375
378 3.8946106433868413 0.02207302860915661 1.5625838 0.125
379 5.631505703926086 0.030637318268418312 1.041674 0.15625
380 18.15950827598572 0.0307196787558496 2.8737268 0.75
381 11.224957704544067 0.03768421225249768 0.9446296 0.21875
382 5.310126042366028 0.026827227137982846 0.5794434 0.125
383 5.537005615234375 0.02867222838103771 1.2578135 0.25
384 10.763022089004517 0.03196432869881391 1.4161406 0.28125
385 5.30156500339508 0.025609631650149824 2.108851 0.46875
386 4.574030184745789 0.03165925573557616 0.60084295 0.0625
387 3.656021475791931 0.021882229950278997 1.174058 0.21875
388 3.157415747642517 0.022373706009238957 1.338728 0.5
389 4.657339119911193 0.025951660424470904 1.2795974 0.1875
390 3.771839642524719 0.018900750670582056 1.352366 0.34375
391 5.55775978565216 0.025461335387080914 2.6101847 0.625
392 3.6447058677673336 0.02277787080965936 2.5107765 0.625
393 6.4325651049613946 0.03273087423294783 2.9030619 0.71875
394 8.05454478263855 0.023990717064589263 0.9486433 0.40625
395 6.474293136596679 0.024218878243118525 1.9021987 0.46875
396 3.3340389966964716 0.018678439967334273 1.0855207 0.21875
397 4.883369874954224 0.027423878852277997 1.012353 0.3125
398 8.872694909572601 0.02794608613476157 1.5964118 0.15625
399 3.580660986900329 0.019190375972539187 2.2649145 0.46875
400 4.108503031730652 0.018479461409151555 0.6447232 0.25
401 3.552868497371674 0.016910802014172076 1.533133 0.3125
402 2.938760685920715 0.019884395133703946 1.0654123 0.09375
403 6.440288418531417 0.017289270961191507 1.6346943 0.1875
404 2.186809992790222 0.01833355948328972 0.94957626 0.15625
405 5.889846467971803 0.019752045441418887 0.9923464 0.28125
406 7.733850252628327 0.022921698167920113 1.2243114 0.1875
407 3.9109361290931703 0.023771872557699684 1.9664104 0.375
408 6.390103125572205 0.0307450451888144 1.0210176 0.1875
409 7.090537536144256 0.023314011748880144 1.8178898 0.28125
410 3.197383427619935 0.019279415532946587 0.8172426 0.21875
411 2.9291539192199707 0.02927444577217102 0.5055325 0.21875
412 3.041035652160644 0.01723563503473997 0.7651009 0.1875
413 3.4862728118896484 0.01869418350979686 0.381312 0.1875
414 6.84718005657196 0.023773127002641555 0.5167564 0.1875
415 4.146153736114502 0.020856058038771153 1.0924264 0.34375
416 4.039831256866456 0.03554914477281272 1.4643028 0.28125
417 7.507243537902832 0.024246686510741713 0.5408725 0.0625
418 3.507080936431885 0.01801846791058779 0.30939937 0.125
419 2.978830480575561 0.01912158839404583 0.53458035 0.125
420 2.665445005893707 0.016802808549255133 0.44089764 0.0625
421 2.7610316276550293 0.014626749372109771 1.6796563 0.34375
422 2.7506367206573485 0.021576086152344943 0.7393048 0.28125
423 4.640613424777984 0.01607222775928676 0.72997236 0.125
424 3.391179966926575 0.01585276070982218 0.761752 0.21875
425 3.9310201883316043 0.02226625343319029 0.42622188 0.09375
426 2.8180993676185606 0.01617786390706897 0.62059647 0.125
427 2.673990452289581 0.014955572597682473 0.43100178 0.1875
428 2.3429018020629884 0.021364708058536054 1.195364 0.46875
429 3.7466276049613954 0.020190066378563642 0.38912392 0.1875
430 8.772756659984587 0.021988291246816515 0.93191 0.1875
431 3.69256227016449 0.017830359842628242 2.607254 0.9375
432 4.350894355773925 0.023091161483898757 1.3748049 0.5
433 2.3518652796745303 0.013802745332941414 1.3436935 0.28125
434 3.5442410945892338 0.014543820312246679 1.0621823 0.375
435 2.670287406444549 0.013451087987050414 0.6040904 0.09375
436 8.779799318313598 0.024404021166265014 1.1014676 0.3125
437 3.5587888121604925 0.018033975316211582 0.6758691 0.375
438 4.433985614776611 0.02173331873491407 0.40167713 0.0625
439 2.3227997183799745 0.013669431954622268 0.64515615 0.25
440 4.290497207641602 0.018993058428168293 0.6911533 0.125
441 3.182240605354309 0.01876028599217534 5.355296 0.375
442 3.979278576374054 0.016437220294028523 1.7886772 0.25
443 4.455970406532287 0.025917397066950797 1.9170343 0.25
444 2.8786119937896726 0.014007606171071529 1.0336642 0.28125
445 2.643410658836365 0.016159411240369084 0.8163807 0.15625
446 2.6525273561477665 0.014725292846560479 1.2406743 0.5625
447 2.1277745604515075 0.010487017827108501 0.7884635 0.125
448 3.3511276125907896 0.017620125506073236 0.8037038 0.09375
449 4.2360278248786924 0.016102368710562587 2.4474223 0.3125
450 3.1800934791564943 0.01909883078187704 0.9984741 0.34375
451 6.221104466915131 0.019379108026623723 1.2343514 0.40625
452 5.276766216754913 0.022000638861209152 1.2218764 0.21875
453 6.782810640335083 0.0214948654640466 0.42114952 0.0
454 2.6927199363708496 0.020609225891530514 0.65507644 0.125
455 3.4352605223655703 0.02134837685152888 2.4827938 0.5
456 7.081577587127685 0.018854734534397722 0.693123 0.125
457 7.7285815358161924 0.024496208783239125 0.43303022 0.09375
458 3.188456761837006 0.023876193445175886 2.1159973 0.3125
459 3.0990702152252196 0.017475880263373256 2.9946556 0.5
460 3.8304030895233154 0.01577893067151308 3.4860208 0.75
461 1.9573055744171142 0.011144931148737668 0.49637216 0.125
462 2.2802852511405947 0.013686813460662962 2.1230736 0.5625
463 2.6743378400802613 0.016309364186599853 1.7460458 0.46875
464 3.3745959162712094 0.018931031972169877 0.29599768 0.1875
465 2.5944308996200562 0.011755908839404583 1.2411529 0.3125
466 1.7742516040802 0.010410461341962218 1.0891919 0.21875
467 2.2861201405525207 0.017090034158900383 1.4138353 0.34375
468 2.3203072309494024 0.01780126579105854 2.1283722 0.625
469 1.9500750303268433 0.010799884190782906 1.3814489 0.5
470 1.9029418766498565 0.009416957315988838 1.5442424 0.4375
471 5.852015507221222 0.014593471540138124 2.9830227 0.5
